MSISDN_ENCR_INT,FEATURE,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7,DAY8,DAY9,DAY10,DAY11,DAY12,DAY13,DAY14,DAY15,DAY16,DAY17,DAY18,DAY19,DAY20,DAY21,DAY22,DAY23,DAY24,DAY25,DAY26,DAY27,DAY28,DAY29,DAY30
3523681413,WALLET_BALANCE,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0042,0.0042,0.0042,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024
1419867368,MBB_TOTAL_USAGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
1419867368,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
1419867368,REMAINING_DATA_BAL_MB,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,4096,0,,,,,,,,,,,,,,,,
1419867368,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,198,0,0,0,0,0,,,,,,,,,,,,,,,,
1419867368,TOTAL_VOICE_USAGE,34.06667,15.11667,10.98333,0.55,16.33333,57.83333,20.16667,1,13.4,9.63333,2.16667,5.51667,0.86667,2.5,,,,,,,,,,,,,,,,
1419867368,WALLET_BALANCE,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0046,0.0046,0.0046,0.0046,,,,,,,,,,,,,,,,
694711123,MBB_TOTAL_USAGE,,,,,,,,152.84101,83.47014,136.09455,183.14198,539.09394,307.98282,225.11712,92.00793,109.87699,169.512,340.56896,102.61983,194.72641,134.2381,191.12973,88.47013,338.85316,95.14851,85.01901,,,117.10516,133.37415
694711123,PAYG_MB_RATIO,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,-1
694711123,REMAINING_DATA_BAL_MB,,,,,,,,4904,4904,4851,4750,4739,4739,4723,4693,4628,4628,4592,4562,4510,4490,4418,4418,4369,4327,4305,,,0,0
694711123,TOTAL_REVENUE_WT,,,,,,,,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,,,0,0
694711123,TOTAL_VOICE_USAGE,,,,,,,,10.88333,23.73333,49.1,5.65,16.6,3.81667,57.68333,32.31667,41.13333,17.5,0,55.36667,0.3,27.98333,8.48333,43.53333,30.73333,5.65,0,,,37.78333,41.7
694711123,WALLET_BALANCE,,,,,,,,0.029,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.0295,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,0.0018,0.0018
3540029552,MBB_TOTAL_USAGE,499.31906,815.59943,547.03431,106.65777,490.78559,469.17292,134.8519,28.05763,214.54778,573.26217,9.78285,1399.46108,1633.16849,259.84472,28.48958,9.21318,19.69091,5.1081,1.96743,679.46335,94.00656,12.39094,736.74824,1103.93472,133.24545,28.09081,1207.10017,18.74399,294.61631,208.22945
3540029552,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3540029552,REMAINING_DATA_BAL_MB,1164,1164,1164,832,524,47,988,558,558,473,363,111,111,111,924,2,2,2,2,2,2,0,0,0,0,858,109,562,561,2
3540029552,TOTAL_REVENUE_WT,0,0,0,0,159,0,0,0,0,0,0,159,0,0,0,0,0,0,0,99.5452,0.1506,0.0036,159.0036,0,999.2838,0,0,0,0,0
3540029552,TOTAL_VOICE_USAGE,7.08333,14.56667,7.1,37.16667,3.01667,21.63333,13.25,47.26667,11.63333,54.11667,15.13333,3.53333,0.85,1.05,16.41667,11.4,33.53333,0.65,0.98333,2.88333,42.01667,12.41667,59.56667,26.9,5.96667,0,7.03333,24.71667,19.48333,32.21667
3540029552,WALLET_BALANCE,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,100.007,100.007,100.007,100.007,0.4618,0.3112,0.3076,0.304,0.304,0.0251,0.0251,0.0251,0.0251
821936033,MBB_TOTAL_USAGE,338.28209,253.95707,842.2353,1310.00006,642.43939,712.41908,595.93738,405.21649,179.70776,516.73108,259.63552,709.92217,622.43805,444.75809,536.34228,285.31964,624.24971,913.28964,428.27476,567.76085,1221.15754,1521.30498,1567.41889,888.74004,1014.07077,1050.79142,1847.71536,1919.95101,1123.1115,850.16174
821936033,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821936033,REMAINING_DATA_BAL_MB,14873,14650,14650,14505,14436,14387,14065,13943,13943,13583,13442,13330,13330,13255,13056,11837,11837,3801,3791,3680,3602,3387,3387,3162,2395,1887,1792,1625,1466,806
821936033,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,257.9675,0,0,0,0,0,797,0,0
821936033,TOTAL_VOICE_USAGE,14.41667,24.45,10.13333,4.03333,27.95,12.16667,22.38333,23.98333,28.83333,33.65,14.28333,6.91667,19.55,6.23333,9,8.3,5.9,11.98333,18.5,13.55,8.21667,21.13333,32.98333,21.4,6.1,6.03333,27.05,31.38333,26.05,12.85
821936033,WALLET_BALANCE,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0411,0.0411,0.0411,0.0411,0.0411,0.0411,0.0429
1370040052,MBB_TOTAL_USAGE,1762.67607,1644.89403,1469.53397,1540.02326,2065.63889,1705.25947,1222.26483,1673.72665,1676.78053,1129.51892,217.72265,721.22382,962.04971,2286.4099,1451.45837,285.3026,1430.76771,612.13572,1532.12755,761.31871,681.12452,1804.22703,1254.59965,1159.09224,3358.84759,1719.55108,758.86557,967.6258,993.77393,538.70624
1370040052,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370040052,REMAINING_DATA_BAL_MB,6419,6212,6212,5099,4622,4346,3449,2782,2782,2025,97,15156,15156,15127,15018,13496,13496,12820,12726,12000,11824,10556,10556,10304,9529,8957,8524,7076,6356,5855
1370040052,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370040052,TOTAL_VOICE_USAGE,26.7,17.01667,4.95,0,20.96667,22.46667,24.58333,41.71667,3.98333,8.68333,27.38333,20.93333,25.78333,4.91667,1.95,21.36667,31.35,17.66667,6.05,73.98333,60.46667,34.61667,7.98333,29.81667,19.08333,14.73333,23.05,24.21667,42.23333,28.95
1370040052,WALLET_BALANCE,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0058,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
1002591214,MBB_TOTAL_USAGE,1856.00375,345.37671,1323.47669,339.17645,316.60252,716.65927,790.74463,881.43468,442.44273,671.56096,396.39399,973.52848,1808.89604,1880.58228,968.25109,827.5145,2022.05872,604.34474,3188.71901,2093.32519,2951.67698,3537.25668,2181.30743,1338.33757,1548.97996,1086.02505,1374.01197,1005.24666,763.21152,883.60988
1002591214,PAYG_MB_RATIO,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1002591214,REMAINING_DATA_BAL_MB,13622,13600,13600,12182,12108,11491,11315,11047,11047,10610,10515,10161,10161,9871,9310,7311,7311,7148,6780,5200,4995,1532,1532,15360,15360,15360,15360,15360,15360,15360
1002591214,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.0068,0,0,0,0,0,0,0,0,0
1002591214,TOTAL_VOICE_USAGE,15.5,12.5,29.01667,6.85,13.98333,6.9,71.8,23.66667,26.95,26.81667,32.46667,23.01667,4.4,23.81667,10.76667,22.68333,15.58333,14.33333,72.25,29.13333,11.01667,7.78333,11.28333,19.23333,12.83333,11.78333,56.13333,12.46667,11.21667,7.88333
1002591214,WALLET_BALANCE,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
3474829745,MBB_TOTAL_USAGE,665.0335,503.97975,214.3014,435.72208,651.02589,797.64336,784.99144,907.97243,581.3695,816.24102,561.07814,,1195.78345,2190.04702,1447.2962,2255.45952,2550.56199,1863.32053,1383.58366,1218.10089,1184.91298,1128.41728,755.66022,1003.44695,966.93608,1441.06803,1509.35123,853.36618,1125.20722,1031.0608
3474829745,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.677105089,0,0,0
3474829745,REMAINING_DATA_BAL_MB,4041,3892,3892,3860,3823,3796,3708,3635,3635,3397,2955,,2932,0,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,5119,4861,4825
3474829745,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,6.5505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474829745,TOTAL_VOICE_USAGE,16.08333,0,0,0.33333,0.15,27.43333,1.51667,1.75,19.48333,25.13333,11.78333,,0,14.73333,0,25.6,17.21667,0.56667,2.8,3.25,20.91667,5.6,1.18333,5.1,1.15,4.05,23,16.85,13.18333,0.35
3474829745,WALLET_BALANCE,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,,46.4449,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709,2.3709
1585416118,MBB_TOTAL_USAGE,2236.35848,2277.63693,2151.38826,1587.15591,2208.56083,2117.28891,2399.53642,2621.27657,1987.46075,2082.95741,1218.46719,2760.49408,2654.02054,2561.5123,1835.15912,,,,,,,,3691.801,1983.61202,1168.0908,2044.45339,1708.74657,1237.86759,1774.10581,743.03872
1585416118,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,,,,,,-1,-1,-1,-1,-1,-1,-1,48.26094126
1585416118,REMAINING_DATA_BAL_MB,13810,13401,13401,11774,10882,10375,9145,8709,8709,7292,4920,4325,4325,3702,1334,,,,,,,,0,0,3824,3147,3038,3003,2846,2753
1585416118,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0088,0,,,,,,,,0,0,0,0,0,0.5682,0,0
1585416118,TOTAL_VOICE_USAGE,1.85,6.96667,2.63333,1.08333,0.93333,3.78333,2.76667,6.8,3.85,2.71667,7.05,4.58333,0,2.4,0,,,,,,,,10.56667,1.61667,13.21667,18.73333,1.83333,3.61667,4.36667,0
1585416118,WALLET_BALANCE,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,,,,,,,,0.0021,2.6923,2.6923,2.6923,2.6923,2.6923,2.6923,2.1241
1047206042,MBB_TOTAL_USAGE,809.59693,841.59598,1067.34432,252.72337,165.86484,234.78097,778.40343,36.11674,46.28721,45.37382,362.73061,97.90412,147.50305,221.64295,576.57279,602.70542,850.84212,185.98931,195.3302,,,,,346.86844,400.15458,,,,115.73632,546.27794
1047206042,PAYG_MB_RATIO,-1,-1,1.654938315,2.136994733,2.117095842,1.954480604,2.861422631,3.136425742,2.95624587,2.726921219,2.113804172,2.239705478,0.103847929,-0.157780753,-0.216953839,-0.28877113,0,0,0,,,,,0,0,,,,0,0
1047206042,REMAINING_DATA_BAL_MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,0,0
1047206042,TOTAL_REVENUE_WT,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,0,0
1047206042,TOTAL_VOICE_USAGE,13.68333,2.95,9.51667,15.23333,10.03333,3.1,0.51667,3.3,7.83333,3.15,16.86667,6.45,2.85,1.86667,4.75,5.31667,0.81667,2.38333,0,,,,,5.41667,3.1,,,,5.38333,2.63333
1047206042,WALLET_BALANCE,-39.9943,-39.9943,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,-39.9979,,,,,-39.9979,-39.9974,,,,-39.9974,-39.993
1442618033,MBB_TOTAL_USAGE,408.9126,1331.11814,342.56039,1155.19491,5157.53369,3641.90338,1345.29349,1972.2009,1525.93082,2068.69934,2662.38258,1479.18581,1805.20675,1120.28427,742.53685,1467.24399,519.89029,456.4397,89.00214,461.37044,627.24241,603.1307,966.4428,640.62451,681.73834,819.1576,741.50895,713.4244,971.91068,838.05973
1442618033,PAYG_MB_RATIO,31780.51545,29275.9238,27619.0878,19084.78847,15422.61143,18462.01745,1952.982143,1784.607479,1648.905819,4.002155283,4.017213145,5.083566624,-0.999530328,-0.999505423,-0.999463971,-0.99949754,-0.999473741,-0.999506086,-0.999437984,-0.999400766,-0.999625719,-0.997188455,-0.997382454,-0.997572821,0,0,0,0,0,0
1442618033,REMAINING_DATA_BAL_MB,9488,8256,8256,9388,8057,10785,7555,7510,7510,8182,5784,7566,7566,6997,6033,3882,3882,3315,2254,402,1,14952,14952,14649,14139,13266,12666,13648,13247,12917
1442618033,TOTAL_REVENUE_WT,159,0,285,0,318,666.0093,143.2858,24.2858,16.2549,318,0,0,0,0,0,4.351,4.2592,0,305,0,0,198,0,0,357,0,0,0,198,0
1442618033,TOTAL_VOICE_USAGE,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,2.61667,5.01667,0,0,0,0,78.88333,40.76667,60.81667,27.38333,130.8,50.16667,29.13333,43.85,35.58333
1442618033,WALLET_BALANCE,0.0023,0.0023,0.0023,0.0023,0.006,0.006,0.006,0,43.8334,1.9371,-19.9986,-19.9916,-19.9916,-19.9916,-19.9916,-19.9916,-19.9916,-38.5446,-39.9634,-39.9634,-39.9621,-39.9621,-39.9621,-39.9616,-39.9616,-39.9616,-39.9611,-39.9611,-39.9611,-39.9611
970780254,MBB_TOTAL_USAGE,325.2346,418.48187,305.45963,671.07047,569.302,414.99227,536.68672,322.70733,258.73019,156.71103,220.28183,83.36797,192.29831,186.44838,221.90948,216.77155,165.40645,375.36958,616.17697,715.89378,478.21202,533.6138,468.84014,427.33002,337.16775,491.17573,377.60239,399.78061,466.29983,448.80752
970780254,PAYG_MB_RATIO,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970780254,REMAINING_DATA_BAL_MB,14365,15338,15338,15283,15270,15217,15021,15002,15002,14995,14913,14893,14893,14860,14854,14741,14741,14706,14663,14656,14647,14431,14431,14409,14362,14353,14309,14284,14092,14069
970780254,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.0072
970780254,TOTAL_VOICE_USAGE,41.46667,38.21667,12.78333,35.45,17.63333,3.8,32.75,40.93333,27.65,41.48333,16.98333,10.48333,9.43333,6.11667,9.45,30.3,19.63333,47.16667,23,29.18333,21.93333,72.68333,30.43333,10.98333,54.96667,37.78333,3,48.98333,40.68333,11.11667
970780254,WALLET_BALANCE,0.0033,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
1229463480,MBB_TOTAL_USAGE,194.38857,93.09453,24.47418,16.43029,20.1106,201.20144,15.46411,53.00355,24.02862,14.76259,16.04216,42.73433,57.22613,32.96459,26.29924,55.20093,17.47637,69.00771,82.34706,25.45037,14.8387,18.72251,62.8024,15.85623,192.6096,62.35497,,,304.17499,16.30881
1229463480,PAYG_MB_RATIO,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-1,-1
1229463480,REMAINING_DATA_BAL_MB,459,445,445,430,426,420,411,406,406,402,374,371,371,368,363,352,352,348,342,339,333,324,324,321,317,313,,,302,0
1229463480,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,,,0,0
1229463480,TOTAL_VOICE_USAGE,13.43333,6.53333,5.06667,4.75,1.95,7.38333,8.06667,19.4,11.51667,23.65,36.98333,14.75,23.35,3.18333,23.45,1.65,19.98333,12.76667,28.73333,7.38333,14.58333,1.85,8.2,0.75,7.51667,6.21667,,,1.3,5.43333
1229463480,WALLET_BALANCE,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,,,0.0003,34.7245
1193215753,MBB_TOTAL_USAGE,503.01853,592.35262,935.11694,277.74068,932.73231,1210.78041,558.82054,1358.2297,551.02352,203.05789,554.00605,662.81236,700.53579,109.97424,396.05589,662.37355,615.90271,6.70307,,,,,,,,,,,,
1193215753,PAYG_MB_RATIO,0,0,-0.119062127,0.071040607,0.246884511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,
1193215753,REMAINING_DATA_BAL_MB,72,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1193215753,TOTAL_REVENUE_WT,0,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1193215753,TOTAL_VOICE_USAGE,14.48333,27.26667,15.03333,17,16.11667,6.01667,65.13333,36.45,20.18333,40.45,31.51667,48.25,61.03333,12.6,30.63333,57.68333,49.51667,0,,,,,,,,,,,,
1193215753,WALLET_BALANCE,0.0062,0.0062,0.0062,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,,
1630890845,MBB_TOTAL_USAGE,379.94263,1035.59146,1220.21302,691.36182,1271.93455,955.80872,1095.17217,1057.23253,993.77934,1268.82683,683.26919,2819.22779,1167.00161,2888.09686,1663.51594,,16.81251,0.00113,0.00163,0,0.00037,0,,,,,0,0.00005,,
1630890845,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1630890845,REMAINING_DATA_BAL_MB,4080,4030,4030,3867,3759,3674,3316,3047,3047,3032,2850,2805,2805,2778,2671,2492,2492,2196,2196,2193,2193,2193,2193,2193,2193,2193,2193,2193,,
1630890845,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,0,,
1630890845,TOTAL_VOICE_USAGE,0.11667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.76667,0.73333,0,,,,,0,0,,
1630890845,WALLET_BALANCE,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,0.0412,,
1325976065,MBB_TOTAL_USAGE,394.36269,216.13278,134.60405,264.68834,376.9303,297.86475,176.22477,287.91931,538.14955,131.9065,,348.41934,183.74847,636.89816,619.93087,381.01849,373.84575,500.57234,109.84084,404.45322,232.33247,462.47622,395.19214,304.34777,277.4882,46.49541,206.15533,244.87634,692.05021,394.06436
1325976065,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0
1325976065,REMAINING_DATA_BAL_MB,462,316,316,315,307,292,203,169,169,157,,89,89,509,491,481,481,468,439,433,413,396,396,394,375,371,368,366,365,354
1325976065,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0.0072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325976065,TOTAL_VOICE_USAGE,18.33333,19.55,14.9,22.78333,11.3,20.38333,21.83333,13.98333,9.3,12.58333,,28.51667,61.93333,61.95,21.4,25.36667,28.6,15.35,37.16667,98.53333,8.36667,6.66667,51.23333,102.9,16.53333,32.53333,69.46667,9.63333,5.78333,9.5
1325976065,WALLET_BALANCE,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,,0.0006,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055,0.0055
1257571524,MBB_TOTAL_USAGE,1464.22764,1314.48895,1159.80949,3430.05761,1595.08787,1825.72151,2971.5169,1907.88975,1001.4641,1806.37568,1113.57658,1569.72754,1501.48663,1161.19401,724.1714,1867.48436,1668.87009,2086.64665,2088.06249,1422.50131,1601.44356,1698.04646,1447.01865,1211.37607,1372.47861,1794.02339,997.07097,1711.01931,1140.68632,1406.96174
1257571524,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.79394619,0.824690042,0.820687809
1257571524,REMAINING_DATA_BAL_MB,282,269,269,233,228,221,205,199,199,186,149,129,129,46,545,440,440,432,2,1,0,0,0,0,0,0,0,0,0,0
1257571524,TOTAL_REVENUE_WT,0,0,0,0,0,0,0,0,0,0,0,999.0072,0,0,0,0,0,0,0.0036,0,0,0,0,0,0,0,0,0,0,0
1257571524,TOTAL_VOICE_USAGE,25.18333,23.7,11.01667,14.63333,3.55,35.08333,21.51667,14.8,18.11667,31.31667,6.76667,14.01667,4.68333,10.9,1.05,4.21667,23.81667,5.76667,6.53333,3.7,3.33333,4.98333,15.55,15.16667,5.58333,22.63333,11.81667,24.65,15.31667,32.05
1257571524,WALLET_BALANCE,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0053,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017
2266753602,MBB_TOTAL_USAGE,282.86752,197.21062,28.45128,181.00916,152.56583,81.30942,32.97343,124.39512,30.68478,135.02734,53.9989,30.65341,522.25011,212.5237,313.55181,243.02639,48.44585,183.05447,199.8493,9.94978,19.41778,,,278.39043,358.51224,290.41045,468.6418,292.44598,786.5542,583.27202
2266753602,PAYG_MB_RATIO,-1,-1,-1,-1,0,-0.997087643,-0.997060778,-0.997519905,-0.998166977,-0.998453519,-0.998889257,-0.998973445,-0.999123543,-0.999186452,-0.999277579,-0.999107451,-0.999075302,-0.999101431,-0.998961972,-1,0.494632696,,,2.150450739,4.113599373,8.162335015,9.558011593,13.41091086,0,0
2266753602,REMAINING_DATA_BAL_MB,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,2544,2484,2155,1936,1652
2266753602,TOTAL_REVENUE_WT,0,0,0,0,2.3821,0.0323,0.043,0.0429,0.1147,0.0896,0.0036,0.0144,0.283,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
2266753602,TOTAL_VOICE_USAGE,0.98333,3,26.18333,5.36667,9.78333,3.23333,26.2,1.33333,2.51667,4.3,25.06667,0.76667,11.35,19.88333,0,0,0,0,0,0,0,,,13.11667,12.36667,7.63333,28.35,0.18333,23,29.25
2266753602,WALLET_BALANCE,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.6236,0.5913,0.5483,0.5054,0.3907,0.3011,0.2975,0.2831,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,,,0.0001,0.005,0.005,0.005,0.005,0.005,0.005
3380741000,MBB_TOTAL_USAGE,0,0,0,0,0,2.3257,0.74783,12.34215,14.00501,35.96787,524.81147,1658.27426,513.25155,316.2697,39.01948,44.56614,231.764,133.14586,77.73299,,0.03234,0.01901,0.67822,,19.15329,,,,,0.18757
3380741000,PAYG_MB_RATIO,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3380741000,REMAINING_DATA_BAL_MB,2128,1536,1536,1536,1536,1536,1536,1536,1536,0,0,1532,1532,943,617,67,67,35,1528,1297,1165,1090,1090,1090,1090,1089,1089,1070,1070,1070
3380741000,TOTAL_REVENUE_WT,10.7831,1.7026,0.5203,198.3784,0,0,0,198,0,159,0,159.0215,0,0,0,159,0,0,0,,0,0,0,,0,,,,,0
3380741000,TOTAL_VOICE_USAGE,3.8,0.61667,0.18333,77.9,11.66667,88.46667,0.86667,49.65,51.63333,81.45,0,0,14.03333,2.1,2.71667,4.1,1.05,3.35,3.3,,0,0,2.86667,,0,,,,,0
3380741000,WALLET_BALANCE,83.6589,29.5578,10.2535,0.0297,0.3989,0.021,0.021,0.021,0.021,0.0215,0.0215,0.0215,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563811204,MBB_TOTAL_USAGE,561.1603,306.18348,184.21675,912.08847,1111.9227,1043.25455,284.8601,197.12126,426.79822,126.96302,443.8015,560.02643,442.64374,420.48091,126.03341,116.2674,390.77221,439.44376,210.83135,248.00088,402.62469,238.75859,408.36529,658.30836,637.803,695.13851,458.18804,264.15103,560.42814,652.79072
563811204,PAYG_MB_RATIO,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.112479579,0,0,0,0,0,0,0,0,0,0,0,0
563811204,REMAINING_DATA_BAL_MB,1925,1879,1879,1678,0,7160,6320,5960,5960,5950,5730,5718,5718,5664,5421,5414,5414,5404,5398,5197,5183,5168,5168,5143,5119,5077,5006,4900,4605,4601
563811204,TOTAL_REVENUE_WT,0,8.4345,1349.3328,0,0,0,0,3.6416,667,0,0.5682,0.5682,0,0,0,0,0.2841,0,0,0,0.8523,0.2841,0,0,0.2841,0,0.2841,0.2841,0,0
563811204,TOTAL_VOICE_USAGE,26.61667,8.85,0,7.6,22.75,3.7,24.06667,26.43333,11.5,19.4,20.38333,22.61667,7.96667,36.78333,4.15,15.56667,14.3,10.26667,5.93333,1.35,1.71667,51.98333,17.65,15.16667,5.95,28.31667,8.63333,37.53333,19.61667,12.83333
